Nodos AristasExistentes Tiempo
59 220 54454
59 218 53778
59 228 77884
59 238 55326
59 231 55657
59 226 77088
59 233 58379
59 221 54592
59 222 54882
59 220 57526
59 251 58998
59 235 58866
59 224 54184
59 230 75695
60 206 55120
60 213 56854
60 192 56004
60 190 55857
60 213 55715
60 214 56335
60 190 54642
60 176 56331
60 188 54496
60 182 55269
60 198 56377
60 194 56600
60 214 55516
60 201 74649
60 213 56918
60 189 55386
60 203 74837
60 195 55914
60 221 56934
60 223 75105
60 199 57592
60 202 55677
60 200 55083
60 219 57408
60 189 55691
60 200 55060
60 205 56387
60 221 56031
60 194 56281
60 198 54889
60 200 73735
60 202 55514
60 213 57162
60 230 58026
60 190 54450
60 203 55609
60 210 56768
60 188 54296
60 212 74245
60 189 54308
60 213 57167
60 207 55197
60 203 55556
60 200 57169
60 214 57149
60 217 57095
60 208 56274
60 207 55522
60 199 56197
60 205 63337
60 206 55584
60 197 56374
60 191 56276
60 184 53869
60 210 55713
60 197 55098
60 195 55645
60 209 57958
60 217 75928
60 209 56786
60 191 54300
60 202 59056
60 196 55559
60 193 57756
60 196 54918
60 202 55717
60 191 56979
60 213 58213
60 213 61262
60 209 75898
60 199 81456
60 198 56770
60 225 75878
60 183 54981
60 197 56359
60 181 53633
60 192 57897
60 205 57956
60 212 55553
60 199 54386
60 195 54074
60 208 56801
60 196 55545
60 206 74184
60 198 55322
60 206 55742
60 197 56202
60 214 57017
60 216 57736
60 203 77261
60 195 56394
60 214 55336
60 190 55311
60 199 58768
60 201 56053
60 185 56016
60 207 55094
60 217 61622
60 206 56839
60 204 55289
61 210 70172
61 219 162899
61 214 57309
61 200 57569
61 191 55237
61 190 55406
61 199 56135
61 181 54591
61 194 67141
61 215 57005
61 211 57151
61 196 55634
61 195 135638
61 218 57536
61 202 61782
61 217 75332
61 202 55366
61 219 56974
61 217 59254
61 229 57533
61 194 57734
61 194 56088
61 200 56150
61 209 55707
61 194 56553
61 217 58572
61 210 197230
61 186 57787
61 209 75454
61 222 57427
61 218 56711
61 214 57472
61 200 57015
61 212 56723
61 193 56546
61 215 59419
61 199 56772
61 213 57262
61 215 56875
61 195 56193
61 195 76735
61 199 59816
61 187 55990
61 201 55282
61 222 57037
61 205 56158
61 224 59828
61 220 57681
61 208 57968
61 208 56164
61 206 55353
61 204 56947
61 197 56545
61 204 55082
61 213 76239
61 205 56095
61 215 56406
61 211 56640
61 190 54680
61 209 58322
61 204 77533
61 210 57731
61 209 77158
61 221 77065
61 201 56528
61 195 56099
61 199 55476
61 204 58197
61 195 58163
61 210 57787
61 203 54721
61 212 145356
61 205 74715
61 215 56734
61 193 55652
61 202 55408
61 213 56003
61 218 56170
61 200 57100
61 224 57667
61 211 75481
61 201 58249
61 204 72921
61 221 142030
61 205 75699
61 207 56987
61 199 56245
61 215 56842
61 196 55520
61 220 56926
61 219 56515
61 207 55488
61 202 71620
61 213 58646
61 215 57116
61 189 55910
61 203 80802
61 203 58548
61 205 55807
61 218 74325
62 207 56993
62 215 57419
62 221 57488
62 233 62390
62 223 56836
62 207 56851
62 212 89134
62 195 73708
62 219 74925
62 223 74370
62 187 70026
62 208 73641
62 218 73329
62 204 70952
62 208 155058
62 210 73925
62 229 59050
62 199 55996
62 214 57580
62 209 55967
62 204 57895
62 205 56685
62 237 58043
62 205 55936
62 222 57610
62 229 75216
62 203 56315
62 205 58024
62 198 57358
62 193 56607
62 207 60010
62 208 58327
62 218 58214
62 205 57369
62 245 58601
62 203 55980
62 210 60619
62 213 73984
62 218 59102
62 207 57521
62 200 56989
62 196 56639
62 198 57266
62 200 73671
62 199 57631
62 207 56358
62 231 74036
62 213 57372
62 198 64731
62 225 57736
62 211 58497
62 201 60503
62 218 156215
62 224 57816
62 213 57675
62 204 56954
62 209 55769
62 215 75002
62 203 57139
62 215 58495
62 203 57368
62 215 57413
62 223 59155
62 213 57898
62 207 57628
62 192 55087
62 225 76933
62 223 57681
62 210 62795
62 211 77450
62 208 57465
62 219 56724
62 205 58781
62 226 60833
62 209 55620
62 214 58739
62 233 57623
62 207 59620
62 217 76020
62 211 56635
62 201 55620
62 220 57787
62 230 57706
62 218 56505
62 219 58513
62 220 58184
62 215 56704
62 203 56660
62 210 57513
62 214 55759
62 212 56797
62 213 56301
62 216 57452
62 204 55804
62 201 55573
62 210 77680
62 213 56260
62 217 46088
62 204 78071
62 211 56550
63 243 58249
63 261 77748
63 251 60942
63 266 61952
63 262 76668
63 284 59838
63 247 56957
63 248 59903
63 270 62329
63 247 57955
63 242 61981
63 257 61234
63 282 59048
63 251 57379
63 241 57210
63 256 57718
63 260 77230
63 225 70030
63 296 61492
63 250 169076
63 260 58499
63 243 58104
63 240 60411
63 263 58380
63 245 60646
63 255 58036
63 256 57706
63 236 60208
63 255 58056
63 249 60939
63 241 60462
63 249 75280
63 243 60172
63 275 59806
63 234 59823
63 241 57096
63 260 58954
63 251 57704
63 256 57595
63 250 56976
63 250 57377
63 257 60635
63 250 58140
63 234 75392
63 251 60906
63 240 136797
63 246 61270
63 259 58409
63 239 60716
63 242 57058
63 248 67030
63 258 60579
63 254 60972
63 255 61174
63 254 61079
63 253 60601
63 258 61285
63 249 61198
63 261 58990
63 248 81042
63 235 56187
63 260 57970
63 250 57732
63 261 61895
63 262 57894
63 245 56567
63 244 60466
63 266 58838
63 240 57148
63 252 58799
63 269 61539
63 235 78873
63 263 58619
63 250 57411
63 274 83762
63 252 57675
63 260 57538
63 236 72397
63 263 62793
63 261 61188
63 262 76359
63 256 58327
63 261 60938
63 232 57467
63 255 57784
63 231 56011
63 267 58369
63 239 57308
63 239 60444
63 232 74330
63 243 57623
63 241 59790
63 248 60207
63 277 60236
63 265 60830
63 244 78992
63 261 61178
63 266 59049
63 242 75778
63 252 57639
64 257 61306
64 249 79908
64 253 61407
64 243 61134
64 236 81590
64 236 61843
64 271 62929
64 242 60516
64 255 62167
64 253 63841
64 246 62121
64 268 62704
64 249 61870
64 259 61539
64 250 160261
64 240 148075
64 252 63262
64 263 62372
64 251 61376
64 250 60435
64 217 60004
64 263 62174
64 270 62387
64 254 61475
64 229 60223
64 258 61638
64 242 60892
64 246 61333
64 252 61214
64 266 65493
64 253 62324
64 263 62133
64 275 61910
64 247 61082
64 225 59994
64 259 61639
64 255 61540
64 268 62294
64 247 62083
64 247 62307
64 260 62428
64 257 61783
64 261 80975
64 279 63108
64 232 61069
64 247 79633
64 247 61230
64 238 60024
64 247 79387
64 263 61648
64 240 60471
64 248 62166
64 246 77673
64 248 61394
64 244 59819
64 229 58725
64 234 58823
64 263 60460
64 244 59179
64 263 60592
64 253 60248
64 267 62062
64 263 60593
64 258 62261
64 250 60188
64 258 60399
64 244 59325
64 221 58266
64 267 60810
64 251 60349
64 248 60002
64 235 59416
64 260 60859
64 275 61338
64 241 61754
64 256 61954
64 244 59334
64 240 61231
64 252 63188
64 264 63844
64 224 60129
64 246 60807
64 253 62300
64 259 60560
64 252 62199
64 255 61919
64 259 61529
64 263 62140
64 283 62934
64 243 60933
64 254 60365
64 263 61104
64 251 61130
64 265 60538
64 234 61112
64 251 112717
64 234 1135324
64 261 88677
64 260 89396
64 252 87424
65 261 91671
65 240 88574
65 256 111750
65 250 88036
65 249 88392
65 273 86718
65 257 85682
65 244 80187
65 257 86232
65 251 87762
65 245 104952
65 246 112060
65 254 80919
65 260 82035
65 269 87096
65 240 85772
65 256 90832
65 225 123672
65 251 86926
65 247 85927
65 264 89555
65 269 87999
65 243 96207
65 249 85124
65 263 89161
65 278 90742
65 251 86300
65 240 86056
65 256 82462
65 276 104338
65 245 84078
65 264 83532
65 272 88658
65 250 87015
65 262 88386
65 270 149901
65 252 65216
65 242 63905
65 260 83372
65 239 62064
65 216 60436
65 253 65740
65 265 83937
65 243 85493
65 243 83076
65 246 81900
65 242 80832
65 255 84046
65 260 232266
65 270 89616
65 253 86115
65 259 83262
65 270 78062
65 240 76838
65 247 66248
65 260 111237
65 225 65050
65 267 68619
65 248 61733
65 259 83447
65 251 63881
65 256 62847
65 284 66096
65 267 64116
65 276 84604
65 252 64126
65 248 64629
65 249 79969
65 250 67435
65 246 53550
65 244 150633
65 282 66476
65 271 63700
65 245 64325
65 248 67633
65 238 62380
65 267 63434
65 254 79553
65 246 62678
65 251 63553
65 258 62316
65 234 79158
65 266 62317
65 255 61484
65 247 103288
65 244 62860
65 255 61926
65 259 62514
65 240 64291
65 276 63228
65 242 62382
65 267 62509
65 248 63798
65 275 64597
65 239 60897
65 241 80329
65 268 63003
65 253 61362
65 290 90812
65 264 62946
66 238 61465
66 262 63846
66 250 83092
66 254 62684
66 266 63455
66 257 62797
66 267 63799
66 254 62754
66 255 63088
66 238 60979
66 254 62057
66 263 69427
66 254 82690
66 243 935089
66 249 63578
66 262 63031
66 270 64489
66 266 64412
66 263 63055
66 267 63105
66 272 81807
66 269 63818
66 272 64336
66 249 62542
66 257 62824
66 268 63611
66 249 62285
66 253 54122
66 230 61577
66 247 60875
66 262 63493
66 250 61989
66 265 75638
66 253 138360
66 250 62468
66 256 62714
66 249 62223
66 241 63307
66 259 62015
66 241 62228
66 261 62622
66 245 80829
66 274 65739
66 259 62304
66 257 80765
66 254 137949
66 277 64831
66 243 63980
66 257 63255
66 243 62220
66 264 64152
66 260 63065
66 241 61474
66 254 62829
66 257 62559
66 239 63068
66 246 62198
66 275 64493
66 255 62582
66 262 63816
66 256 64828
66 249 63705
66 242 80750
66 246 62750
66 252 62683
66 247 61742
66 251 62466
66 262 62810
66 248 62688
66 256 1042534
66 273 64782
66 251 63111
66 245 61484
66 237 62983
66 249 62245
66 248 61875
66 236 60742
66 263 62922
66 265 136775
66 271 63157
66 260 62955
66 250 62923
66 248 62110
66 267 63563
66 252 62655
66 256 63643
66 266 80504
66 251 62675
66 246 62569
66 272 82668
66 248 156673
66 270 63508
66 263 64622
66 248 62000
66 266 63220
66 253 62610
66 249 62627
66 258 62546
66 264 62858
66 246 61792
67 254 80700
67 262 63439
67 256 74188
67 257 68009
67 275 64402
67 236 62889
67 246 62378
67 268 63434
67 250 82303
67 241 63728
67 268 64492
67 247 62884
67 261 154700
67 270 65113
67 262 82535
67 244 63114
67 259 62806
67 258 63839
67 255 65154
67 250 66304
67 247 72903
67 235 62422
67 257 83599
67 282 65580
67 256 63655
67 263 64415
67 259 65373
67 252 62408
67 269 65086
67 273 64254
67 255 62968
67 254 64144
67 263 82954
67 267 937953
67 257 63830
67 270 63948
67 255 85594
67 264 64389
67 260 63703
67 244 81101
67 261 130933
67 280 64768
67 260 59259
67 280 60126
67 263 70037
67 278 60149
67 233 58568
67 259 35464
67 270 72793
67 263 59046
67 244 57482
67 269 58696
67 248 57455
67 252 130890
67 261 61368
67 253 59200
67 269 59052
67 254 58337
67 279 59158
67 261 58666
67 253 59000
67 258 58144
67 260 58944
67 264 59319
67 275 69480
67 248 79443
67 254 71312
67 275 72258
67 243 110756
67 251 58977
67 243 58121
67 256 74108
67 255 58204
67 265 58400
67 265 67682
67 256 167808
67 271 60307
67 258 63394
67 252 63022
67 250 65694
67 250 68031
67 270 61027
67 268 104737
67 276 58870
67 248 58604
67 277 206699
67 237 58382
67 254 58900
67 256 57762
67 288 84898
67 251 58681
67 251 57692
67 266 99368
67 252 59665
67 242 76767
67 244 59929
67 262 59127
67 249 58593
67 262 59540
67 277 59755
68 255 71763
68 264 60038
68 254 58771
68 272 59194
68 258 58932
68 269 59059
68 255 59405
68 268 58849
68 248 91257
68 265 60110
68 256 59516
68 253 58120
68 269 59800
68 277 59690
68 242 93516
68 245 59304
68 279 59693
68 264 93638
68 271 59130
68 245 59422
68 254 232374
68 277 61283
68 250 60003
68 269 60037
68 252 104252
68 252 58301
68 258 59016
68 267 185056
68 252 58448
68 251 58482
68 247 95390
68 248 60312
68 256 59266
68 256 59023
68 282 61101
68 268 61088
68 258 58793
68 276 80721
68 264 856237
68 263 64832
68 257 68405
68 244 69038
68 272 66526
68 255 84365
68 282 65263
68 265 65075
68 271 65517
68 259 63285
68 268 64404
68 257 65298
68 253 79625
68 251 62986
68 265 138264
68 247 63019
68 264 75264
68 263 63874
68 250 63075
68 264 83945
68 287 66783
68 251 62784
68 273 65276
68 264 64680
68 244 64219
68 263 61208
68 255 65455
68 289 65572
68 248 62991
68 237 62123
68 249 80151
68 266 65738
68 263 65207
68 269 65406
68 252 65635
68 265 65464
68 244 63933
68 252 62884
68 254 64002
68 267 63568
68 264 78260
68 255 64045
68 232 62413
68 270 82779
68 265 64199
68 259 63811
68 260 63548
68 233 152561
68 268 65075
68 254 62683
68 251 80163
68 268 64822
68 263 63817
68 283 65310
68 270 65653
68 253 64814
68 266 64934
68 262 80628
68 239 65088
68 253 49056
68 270 65095
68 270 82678
69 261 64473
69 261 63504
69 262 65235
69 252 64712
69 252 64388
69 275 65008
69 272 64568
69 261 63690
69 269 137625
69 266 65112
69 269 64388
69 271 64746
69 283 64596
69 280 64774
69 249 65094
69 247 62962
69 256 80922
69 290 65762
69 254 63894
69 258 9306
69 253 83286
69 270 63990
69 291 66165
69 286 65941
69 241 63552
69 272 64507
69 268 64605
69 269 64249
69 271 64636
69 265 63949
69 267 267752
69 251 63674
69 277 65023
69 264 63838
69 267 83435
69 271 64358
69 277 65185
69 252 64988
69 259 64570
69 253 65585
69 255 63987
69 274 191525
69 272 66997
69 273 65356
69 274 64329
69 273 80463
69 287 65181
69 270 64119
69 271 83456
69 267 63964
69 281 65729
69 256 64929
69 266 21619
69 276 65387
69 257 63832
69 266 63548
69 255 63226
69 263 79504
69 262 64403
69 253 83014
69 279 65193
69 265 64777
69 263 64665
69 264 64500
69 265 942955
69 261 63700
69 249 64658
69 254 64298
69 259 63846
69 257 64698
69 274 82247
69 272 64130
69 234 62011
69 276 138346
69 282 65723
69 272 65604
69 278 79830
69 273 81314
69 274 68613
69 270 65829
69 269 65468
69 277 82699
69 281 60530
69 263 60186
69 264 219618
69 278 60415
69 284 60255
69 256 63032
69 266 58897
69 272 59164
69 279 60308
69 247 58336
69 264 59527
69 278 60185
69 258 68185
69 244 59731
69 267 49461
69 281 68057
69 285 82996
69 270 64353
70 241 62462
70 255 80954
70 245 63630
70 236 63502
70 238 63973
70 244 64787
70 253 58754
70 252 29275
70 241 57406
70 230 56944
70 239 57974
70 249 57435
70 242 68749
70 235 56919
70 223 58007
70 245 69761
70 244 61690
70 239 93596
70 239 139072
70 220 61786
70 237 62116
70 242 61908
70 241 62679
70 239 61446
70 240 60781
70 248 79139
70 245 57328
70 241 58257
70 248 87458
70 228 57608
70 245 57750
70 252 57509
70 237 56732
70 246 57007
70 234 57086
70 225 91787
70 240 57235
70 243 57428
70 229 83057
70 241 56984
70 257 63434
70 238 157510
70 228 60261
70 252 58472
70 242 57423
70 241 57985
70 229 57058
70 256 58325
70 248 92566
70 239 86048
70 261 58298
70 246 59043
70 231 58082
70 231 57202
70 233 56590
70 242 80109
70 216 58204
70 248 56903
70 229 85470
70 243 58191
70 244 56962
70 224 89706
70 233 57960
70 234 55891
70 241 57293
70 237 57616
70 223 56412
70 231 61158
70 254 79127
70 238 74461
70 237 62954
70 245 61532
70 257 63520
70 247 62079
70 251 61875
70 249 252801
70 240 63188
70 230 61260
70 245 62848
70 246 80476
70 234 63066
70 236 61501
70 246 65481
70 224 55848
70 245 57632
70 253 57534
70 252 38775
70 247 58046
70 253 57852
70 236 56216
70 249 58793
70 224 56536
70 228 82834
70 215 57068
70 226 70908
70 243 58164
70 236 55952
70 214 57960
70 226 59335
70 232 91395
71 250 57747
71 248 60033
71 245 56795
71 244 57848
71 231 57063
71 230 57318
71 254 57789
71 246 58477
71 244 58921
71 245 57275
71 250 86235
71 250 58617
71 251 68031
71 252 58588
71 237 56769
71 239 56473
71 241 57631
71 231 62840
71 255 57906
71 244 167753
71 235 61492
71 262 933984
71 237 62254
71 230 78619
71 257 63001
71 266 64072
71 229 62397
71 254 63811
71 262 63656
71 236 63495
71 242 73669
71 221 63062
71 250 64177
71 235 64550
71 250 58946
71 247 57628
71 252 58820
71 230 62340
71 260 103114
71 254 64365
71 237 62635
71 251 71721
71 238 150754
71 240 58104
71 244 58827
71 249 94419
71 252 57892
71 245 58991
71 229 71664
71 243 58007
71 251 67569
71 240 56736
71 240 57967
71 254 58241
71 229 57474
71 249 94187
71 244 66941
71 250 59165
71 227 56231
71 224 56896
71 238 58434
71 240 56851
71 252 58943
71 256 69918
71 270 58323
71 250 154103
71 226 66231
71 251 58106
71 237 69272
71 242 58288
71 233 85994
71 241 56863
71 248 96705
71 251 57540
71 231 80136
71 229 39833
71 250 64341
71 258 64684
71 239 64056
71 240 81796
71 245 63158
71 264 62922
71 230 63613
71 238 68130
71 241 61827
71 235 63095
71 237 159302
71 242 62145
71 249 62036
71 255 57851
71 236 58688
71 237 57255
71 236 57937
71 252 95050
71 245 57509
71 260 59092
71 239 94435
71 234 56593
71 225 116842
71 237 62257
72 273 84302
72 287 67045
72 298 62450
72 282 60626
72 299 62125
72 278 61028
72 269 65694
72 274 66152
72 297 75561
72 270 1007132
72 305 64388
72 290 61887
72 282 74979
72 289 67311
72 298 66952
72 290 66066
72 292 67456
72 283 67586
72 291 67603
72 284 66063
72 305 67479
72 291 67009
72 291 61889
72 273 72746
72 288 61723
72 260 60577
72 298 62021
72 292 105990
72 274 60866
72 275 61323
72 280 61775
72 283 96348
72 299 62349
72 294 61632
72 264 67547
72 286 67763
72 290 68428
72 296 67032
72 309 67860
72 296 66942
72 278 137865
72 286 65984
72 279 65405
72 280 81769
72 274 60771
72 288 61770
72 283 97049
72 267 61400
72 304 63218
72 304 62512
72 288 62745
72 286 129259
72 288 62029
72 300 73642
72 281 61468
72 292 61563
72 287 66420
72 300 83189
72 286 67212
72 283 66838
72 298 67082
72 290 89701
72 306 67675
72 300 67564
72 310 68122
72 284 84424
72 277 67800
72 279 67592
72 271 66736
72 282 90106
72 290 61782
72 282 62283
72 289 97657
72 287 61453
72 295 71269
72 304 62205
72 286 97293
72 275 60434
72 300 62445
72 278 67058
72 305 64872
72 272 60970
72 293 62356
72 295 176263
72 282 66617
72 289 67199
72 311 68430
72 269 98659
72 279 65656
72 304 67736
72 269 65458
72 292 85155
72 297 67582
72 290 67599
72 274 66270
72 291 172103
72 280 66534
72 271 67896
72 286 66852
72 274 82955
73 277 67352
73 290 69050
73 295 68589
73 274 85180
73 272 67200
73 273 67580
73 291 144345
73 289 68899
73 294 84004
73 313 68569
73 297 70911
73 276 66601
73 281 70317
73 305 68591
73 293 68347
73 295 69959
73 292 1032495
73 300 67975
73 285 67164
73 289 68514
73 282 66991
73 281 21588
73 295 67908
73 299 69441
73 288 68489
73 306 68711
73 290 67833
73 308 68482
73 308 68185
73 281 67249
73 294 68083
73 291 67924
73 302 68764
73 295 68579
73 291 67872
73 291 73887
73 286 68528
73 291 70139
73 284 67578
73 296 69062
73 271 67337
73 291 69119
73 267 68418
73 285 68818
73 282 69043
73 277 68599
73 294 67916
73 275 98575
73 306 71343
73 289 67662
73 279 69577
73 288 88154
73 278 106957
73 306 64548
73 280 62493
73 298 62914
73 287 168307
73 303 63162
73 277 61785
73 298 62670
73 294 73812
73 287 62650
73 288 62368
73 297 63259
73 288 62212
73 284 62341
73 298 88295
73 298 154316
73 283 62510
73 303 64091
73 296 65135
73 287 63753
73 286 62471
73 301 63482
73 305 62806
73 282 93499
73 292 62195
73 289 62187
73 289 74287
73 265 105230
73 271 920778
73 289 69584
73 312 76560
73 287 79898
73 300 68877
73 285 42185
73 284 73875
73 295 74265
73 276 70539
73 290 70597
73 267 88538
73 282 71268
73 275 67346
73 287 67709
73 275 84943
73 271 66977
73 279 67979
73 287 66813
73 261 67509
73 291 68315
74 294 64359
74 291 63506
74 276 87931
74 288 102452
74 296 64666
74 279 63073
74 289 64035
74 274 62211
74 297 63848
74 303 94970
74 286 63473
74 295 63551
74 284 92667
74 307 63780
74 284 62986
74 314 64152
74 298 189376
74 294 63149
74 275 75922
74 303 63697
74 282 90610
74 285 63191
74 283 63387
74 291 69424
74 297 70056
74 301 70473
74 293 184532
74 293 83915
74 285 68204
74 284 72393
74 296 71543
74 288 71001
74 292 70649
74 296 71193
74 294 68957
74 310 87730
74 299 70251
74 283 68156
74 286 86710
74 301 69491
74 289 67931
74 293 69661
74 288 68686
74 290 67997
74 280 68113
74 278 67722
74 290 70412
74 309 69940
74 265 67574
74 306 71779
74 298 69237
74 290 115915
74 289 73223
74 318 71383
74 303 70376
74 288 69356
74 286 69141
74 290 74319
74 290 86307
74 309 64641
74 295 63965
74 272 64174
74 293 106102
74 288 93595
74 279 68126
74 287 74463
74 278 84547
74 286 65206
74 298 99673
74 281 63737
74 288 69181
74 283 68132
74 294 146865
74 282 68520
74 301 68947
74 288 68622
74 294 67689
74 298 86561
74 298 68623
74 276 63133
74 279 62341
74 302 100162
74 284 62726
74 303 64259
74 278 61898
74 277 187529
74 286 65978
74 293 63415
74 284 62376
74 289 63743
74 278 92746
74 302 69728
74 307 69656
74 280 61897
74 307 93861
74 286 62874
74 291 62726
74 301 63769
74 291 97340
74 298 63824
75 271 63320
75 298 65177
75 316 95168
75 282 63614
75 288 63013
75 295 64297
75 273 97914
75 271 63019
75 293 64438
75 300 64141
75 280 100241
75 298 64807
75 294 64277
75 283 63691
75 271 99941
75 277 62531
75 275 68960
75 286 68919
75 295 70219
75 288 87630
75 284 71856
75 309 77187
75 303 64396
75 288 63588
75 264 62795
75 276 63064
75 290 64181
75 277 67532
75 310 64308
75 276 65184
75 280 63530
75 272 62379
75 299 98634
75 286 63603
75 289 63148
75 297 63678
75 306 64791
75 295 63544
75 305 64061
75 284 64252
75 299 100819
75 296 64016
75 293 63684
75 283 63118
75 295 95318
75 292 63119
75 283 64019
75 284 72539
75 291 113326
75 271 68112
75 291 70039
75 292 64505
75 297 77932
75 319 100638
75 268 62489
75 303 66279
75 274 62743
75 273 98552
75 293 63892
75 287 65111
75 295 924658
75 309 64655
75 301 64472
75 297 64017
75 268 62676
75 299 64793
75 305 64498
75 297 64154
75 291 63403
75 275 164964
75 286 97490
75 303 64988
75 286 63189
75 286 63456
75 290 62951
75 282 63675
75 273 69672
75 303 64588
75 285 63463
75 311 66881
75 283 63481
75 305 78439
75 299 64006
75 274 63234
75 284 63093
75 301 69178
75 284 70179
75 288 68898
75 311 72203
75 307 70431
75 312 71054
75 292 70118
75 280 69414
75 278 78597
75 277 63669
75 289 102406
75 289 65855
75 302 65026
75 303 64843
75 306 52234
76 302 89243
76 303 64852
76 297 69354
76 260 70196
76 305 86490
76 284 76812
76 298 65081
76 303 64605
76 275 64334
76 283 134768
76 289 64682
76 299 103797
76 279 64378
76 287 64249
76 296 65482
76 319 75173
76 291 64266
76 291 64543
76 287 63589
76 294 102253
76 273 159445
76 295 65023
76 294 64293
76 286 63027
76 293 64303
76 296 69564
76 305 64624
76 285 63720
76 293 102291
76 293 63767
76 309 66009
76 309 72281
76 292 65350
76 319 104118
76 296 145604
76 278 64406
76 283 64851
76 283 63597
76 294 74471
76 296 65010
76 281 64998
76 281 92040
76 279 71096
76 309 65445
76 284 67289
76 270 128649
76 288 65884
76 281 77202
76 279 68112
76 279 74765
76 312 100609
76 300 70989
76 299 70183
76 277 69116
76 306 70558
76 297 104507
76 298 69709
76 304 69708
76 298 69356
76 300 80361
76 300 90082
76 295 69623
76 297 77460
76 310 66275
76 291 97042
76 292 102038
76 307 65601
76 293 64359
76 292 77025
76 305 175851
76 308 67289
76 300 66690
76 294 64789
76 293 64757
76 306 99572
76 283 64295
76 290 64489
76 307 69756
76 279 99000
76 278 64679
76 284 63954
76 293 64087
76 305 100710
76 299 64415
76 307 80104
76 287 63782
76 305 103637
76 321 65960
76 281 64201
76 306 65389
76 276 159448
76 310 100877
76 307 65487
76 289 63615
76 325 65685
76 297 84737
76 318 65890
76 302 64150
76 288 64904
76 300 102919
77 303 75021
77 291 65536
77 274 63736
77 300 65283
77 264 64123
77 311 65995
77 304 65337
77 313 91014
77 296 64845
77 293 65506
77 296 107498
77 298 71372
77 306 72487
77 286 64947
77 288 65342
77 302 77565
77 293 64983
77 301 65163
77 297 78749
77 295 70791
77 290 174060
77 302 64914
77 307 65916
77 302 69809
77 290 65464
77 263 99606
77 300 65031
77 328 73819
77 282 64642
77 303 65991
77 287 61278
77 316 66137
77 303 65505
77 280 65981
77 289 99707
77 287 64962
77 300 65613
77 306 65627
77 294 95882
77 303 65272
77 292 64330
77 292 65223
77 304 65434
77 289 88799
77 293 65574
77 291 64040
77 274 64754
77 295 100892
77 287 64697
77 301 4268
77 250 63971
77 302 65158
77 310 106500
77 296 67231
77 291 65428
77 298 64816
77 320 71215
77 308 88157
77 311 71881
77 307 70636
77 293 70858
77 308 70560
77 304 89528
77 298 86514
77 307 71122
77 294 70658
77 300 64766
77 296 100060
77 303 64391
77 311 64381
77 294 84945
77 295 72145
77 308 71700
77 295 70564
77 287 87192
77 313 71672
77 302 71263
77 296 70499
77 317 71768
77 301 88133
77 302 89017
77 295 65208
77 324 66729
77 326 66461
77 319 66118
77 296 64002
77 300 65496
77 290 64627
77 307 76142
77 314 66622
77 295 134402
77 309 94430
77 271 65244
77 315 91313
77 301 64777
77 298 64558
77 316 65372
77 298 100958
77 308 65985
77 307 65456
78 311 66037
78 276 145509
78 305 96051
78 295 68434
78 284 65630
78 292 65298
78 288 70209
78 297 88837
78 289 71461
78 311 71507
78 313 70787
78 316 72792
78 308 91034
78 312 73618
78 311 71293
78 294 67171
78 311 66230
78 286 102204
78 287 969768
78 297 70961
78 316 71765
78 296 66321
78 310 65462
78 295 65019
78 312 67286
78 285 64590
78 297 72361
78 316 71837
78 303 71025
78 295 146219
78 313 73380
78 325 72266
78 296 69681
78 300 88361
78 306 78232
78 305 66035
78 311 66132
78 322 80490
78 310 102661
78 284 65976
78 318 72621
78 298 72606
78 313 91823
78 318 71562
78 309 93603
78 289 87090
78 298 71577
78 289 69131
78 315 131924
78 309 93398
78 313 71331
78 320 72131
78 312 72522
78 303 69949
78 317 91474
78 290 72738
78 310 102353
78 305 72516
78 299 66534
78 306 65538
78 296 64982
78 312 76361
78 311 65732
78 320 68335
78 267 64788
78 303 86556
78 335 67238
78 303 65622
78 311 66375
78 304 65729
78 309 77486
78 317 97108
78 302 72274
78 313 71029
78 326 66971
78 297 64908
78 277 65175
78 317 66066
78 277 64608
78 312 170626
78 297 65749
78 305 65728
78 315 66259
78 293 66071
78 307 65903
78 289 77209
78 304 65496
78 301 66708
78 295 168967
78 310 31977
78 293 65411
78 285 65649
78 321 66126
78 307 76267
78 297 74553
78 294 74031
78 317 67391
78 286 68753
78 326 87841
78 306 117891
79 308 79515
79 314 72607
79 283 115805
79 324 114463
79 309 129675
79 323 113568
79 296 201423
79 298 71152
79 306 72491
79 311 71711
79 298 71341
79 306 90292
79 298 72410
79 303 72119
79 294 70688
79 314 71557
79 299 165143
79 306 66856
79 306 65847
79 313 66974
79 304 66997
79 318 105820
79 306 65569
79 281 64927
79 320 72707
79 328 74943
79 308 72404
79 333 105013
79 303 66504
79 308 65520
79 303 64817
79 333 104242
79 302 66790
79 302 65414
79 310 66487
79 294 65462
79 339 60440
79 310 66128
79 306 65323
79 322 67172
79 269 104008
79 320 66774
79 303 67986
79 298 67415
79 299 66021
79 300 65380
79 297 65378
79 306 66182
79 298 66160
79 298 66022
79 300 65628
79 304 80092
79 299 51451
79 297 65174
79 301 101542
79 287 65702
79 319 66447
79 316 66731
79 323 66656
79 296 104753
79 295 65983
79 310 66909
79 306 66778
79 338 66892
79 314 66377
79 320 67286
79 290 102723
79 284 106123
79 318 106775
79 311 69475
79 298 65891
79 307 65529
79 332 81629
79 309 65658
79 318 66108
79 298 65923
79 330 139342
79 305 168654
79 332 93741
79 296 70905
79 306 65815
79 297 65975
79 305 104658
