Nodos AristasExistentes Tiempo
250 2000 199950
250 2000 219164
250 2000 290229
250 2000 196539
250 2000 213003
250 2000 196115
250 2000 193895
250 2000 205950
250 2000 193054
250 2000 192998
250 2000 242255
250 2000 193163
250 2000 231685
250 2000 194954
250 2000 211135
250 2000 193043
250 2000 213452
250 2000 323859
250 2000 201291
250 2000 201909
250 2000 290434
250 2000 200820
250 2000 238359
250 2000 128431
250 2000 204084
250 2000 245213
250 2000 220424
250 2000 199886
250 2000 197272
250 2000 231255
250 2000 197470
250 2000 216544
250 2000 212150
250 2000 202928
250 2250 458254
250 2250 216676
250 2250 362213
250 2250 214559
250 2250 213204
250 2250 481281
250 2250 214413
250 2250 127649
250 2250 284140
250 2250 235193
250 2250 233290
250 2250 249431
250 2250 269603
250 2250 266049
250 2250 212882
250 2250 251808
250 2250 231046
250 2250 236677
250 2250 234231
250 2250 229161
250 2250 375206
250 2250 275686
250 2250 11097
250 2250 231378
250 2250 213148
250 2250 213009
250 2250 212471
250 2250 229671
250 2250 240450
250 2250 241856
250 2250 233311
250 2250 314079
250 2250 212121
250 2250 296355
250 2250 286724
250 2250 231770
250 2250 282411
250 2250 234094
250 2250 318630
250 2250 211837
250 2250 211696
250 2250 338253
250 2250 213864
250 2250 341742
250 2250 305008
250 2250 342692
250 2250 426829
250 2250 317472
250 2250 54283
250 2250 234008
250 2250 229510
250 2250 212479
250 2250 212885
250 2250 212530
250 2250 305335
250 2250 173071
250 2250 308354
250 2250 211385
250 2250 212390
250 2250 235432
250 2250 218291
250 2250 287732
250 2250 215129
250 2250 221826
250 2250 290845
250 2250 316548
250 2250 398474
250 2250 372919
250 2250 315876
250 2250 323087
250 2250 647103
250 2250 343229
250 2250 352794
250 2250 427492
250 2250 295312
250 2250 342855
250 2250 327517
250 2250 223018
250 2250 310484
250 2250 229943
250 2250 211564
250 2250 236332
250 2250 229796
250 2250 421391
250 2250 327214
250 2250 329724
250 2250 329054
250 2250 308235
250 2250 600283
250 2250 346785
250 2250 343106
250 2250 323423
250 2250 346701
250 2250 303333
250 2250 126121
250 2250 325590
250 2250 331673
250 2250 317946
250 2250 387954
250 2250 48453
250 2500 332361
250 2500 349806
250 2500 360549
250 2500 369829
250 2500 364565
250 2500 424648
250 2500 367434
250 2500 235133
250 2500 229309
250 2500 230437
250 2500 227835
250 2500 229730
250 2500 248809
250 2500 271491
250 2500 345620
250 2500 470608
250 2500 344238
250 2500 168641
250 2500 269500
250 2500 227773
250 2500 380867
250 2500 382835
250 2500 369633
250 2500 361990
250 2500 368515
250 2500 249218
250 2500 245724
250 2500 245105
250 2500 168717
250 2500 403515
250 2500 245931
250 2500 229854
250 2500 1119934
250 2500 243955
250 2500 341965
250 2500 247074
250 2500 244209
250 2500 248912
250 2500 228524
250 2500 227752
250 2500 227304
250 2500 116839
250 2500 228859
250 2500 235704
250 2500 227396
250 2500 227900
250 2500 226257
250 2500 229884
250 2500 229045
250 2500 130888
250 2500 228420
250 2500 236974
250 2500 228164
250 2500 246043
250 2500 227649
250 2500 8190
250 2500 227227
250 2500 242826
250 2500 228519
250 2500 300456
250 2500 228416
250 2500 248655
250 2500 262576
250 2500 327861
250 2500 1054404
250 2500 246335
250 2500 246467
250 2500 243874
250 2500 243439
250 2500 245599
250 2500 246618
250 2500 248483
250 2500 247776
250 2500 230203
250 2500 246550
250 2500 230129
250 2500 227081
250 2500 227515
250 2500 229893
250 2500 316153
250 2500 251027
250 2500 345318
250 2500 353955
250 2500 369529
250 2500 231094
250 2500 227215
250 2500 228227
250 2500 226601
250 2500 228055
250 2500 244574
250 2500 245764
250 2500 246655
250 2500 323764
250 2500 227215
250 2500 227670
250 2500 227084
250 2500 229457
250 2500 228040
250 2500 103746
250 2500 1149316
250 2750 261486
250 2750 139985
250 2750 263600
250 2750 258501
250 2750 259796
250 2750 283103
250 2750 328673
250 2750 258317
250 2750 261228
250 2750 260395
250 2750 250271
250 2750 255745
250 2750 127319
250 2750 260421
250 2750 87476
250 2750 243580
250 2750 186666
250 2750 261343
250 2750 260019
250 2750 328380
250 2750 269389
250 2750 339039
250 2750 262940
250 2750 259819
250 2750 258045
250 2750 258877
250 2750 86111
250 2750 28811
250 2750 241891
250 2750 223638
250 2750 224208
250 2750 223326
250 2750 222986
250 2750 265229
250 2750 223761
250 2750 47879
250 2750 247922
250 2750 276738
250 2750 1164704
250 2750 317874
250 2750 186090
250 2750 261826
250 2750 265805
250 2750 223945
250 2750 235137
250 2750 223170
250 2750 223933
250 2750 242468
250 2750 243678
250 2750 224385
250 2750 223781
250 2750 277901
250 2750 261657
250 2750 298652
250 2750 259511
250 2750 223582
250 2750 343437
250 2750 222985
250 2750 223847
250 2750 234752
250 2750 223727
250 2750 224130
250 2750 223923
250 2750 1041742
250 2750 260174
250 2750 261249
250 2750 257188
250 2750 274570
250 2750 223483
250 2750 223157
250 2750 223199
250 2750 223660
250 2750 223592
250 2750 248843
250 2750 278267
250 2750 259059
250 2750 243068
250 2750 242012
250 2750 259506
250 2750 223618
250 2750 223734
250 2750 224735
250 2750 223212
250 2750 223110
250 2750 213556
250 2750 234878
250 2750 259044
250 2750 257707
250 2750 262020
250 2750 224916
250 2750 241927
250 2750 350976
250 2750 223771
250 2750 224173
250 2750 259539
250 2750 258616
250 2750 235045
250 2750 223990
250 2750 223374
250 2750 159778
250 3000 237971
250 3000 345174
250 3000 238551
250 3000 237704
250 3000 312640
250 3000 239141
250 3000 258969
250 3000 238603
250 3000 237959
250 3000 238815
250 3000 237516
250 3000 238000
250 3000 281046
250 3000 285720
250 3000 258074
250 3000 257671
250 3000 257468
250 3000 272766
250 3000 272534
250 3000 237604
250 3000 385637
250 3000 273724
250 3000 301285
250 3000 276204
250 3000 274028
250 3000 275014
250 3000 285697
250 3000 322780
250 3000 237791
250 3000 237132
250 3000 238781
250 3000 237803
250 3000 236684
250 3000 17753
250 3000 237378
250 3000 280633
250 3000 258191
250 3000 257870
250 3000 259609
250 3000 237697
250 3000 247295
250 3000 1096195
250 3000 150493
250 3000 272448
250 3000 272790
250 3000 274309
250 3000 272766
250 3000 239437
250 3000 258937
250 3000 274685
250 3000 164916
250 3000 271800
250 3000 272274
250 3000 275988
250 3000 274132
250 3000 284609
250 3000 241026
250 3000 255794
250 3000 301281
250 3000 274613
250 3000 340154
250 3000 13047
250 3000 237523
250 3000 273769
250 3000 266226
250 3000 236956
250 3000 310540
250 3000 278570
250 3000 367343
250 3000 271878
250 3000 238462
250 3000 258435
250 3000 256558
250 3000 271226
250 3000 276326
250 3000 274131
250 3000 238768
250 3000 237886
250 3000 260791
250 3000 258373
250 3000 237502
250 3000 367664
250 3000 257150
250 3000 258166
250 3000 256385
250 3000 239735
250 3000 237993
250 3000 237214
250 3000 237589
250 3000 237766
250 3000 257657
250 3000 335697
250 3000 289866
250 3000 238942
250 3000 238042
250 3000 238312
250 3000 236881
250 3000 1140945
250 3000 273484
250 3000 272069
250 3250 290945
250 3250 124059
250 3250 289487
250 3250 252501
250 3250 1064911
250 3250 273913
250 3250 370579
250 3250 287070
250 3250 286187
250 3250 288586
250 3250 286845
250 3250 306763
250 3250 253564
250 3250 288784
250 3250 276619
250 3250 290695
250 3250 291781
250 3250 273010
250 3250 252557
250 3250 252213
250 3250 301433
250 3250 377098
250 3250 272660
250 3250 272818
250 3250 291116
250 3250 359541
250 3250 290638
250 3250 289420
250 3250 41453
250 3250 268026
250 3250 271507
250 3250 291949
250 3250 291593
250 3250 173067
250 3250 252728
250 3250 251559
250 3250 253114
250 3250 252057
250 3250 410368
250 3250 287034
250 3250 288020
250 3250 130913
250 3250 274807
250 3250 388925
250 3250 290868
250 3250 291042
250 3250 296000
250 3250 290162
250 3250 274345
250 3250 286371
250 3250 369287
250 3250 287130
250 3250 294925
250 3250 348073
250 3250 251937
250 3250 251267
250 3250 252390
250 3250 357639
250 3250 291315
250 3250 300287
250 3250 359086
250 3250 277471
250 3250 293301
250 3250 292270
250 3250 279959
250 3250 274289
250 3250 291423
250 3250 296420
250 3250 293714
250 3250 274849
250 3250 296748
250 3250 1160709
250 3250 351181
250 3250 273261
250 3250 291250
250 3250 292709
250 3250 272569
250 3250 274598
250 3250 369199
250 3250 283631
250 3250 287958
250 3250 286986
250 3250 317164
250 3250 273998
250 3250 454521
250 3250 288270
250 3250 266780
250 3250 252261
250 3250 251134
250 3250 260094
250 3250 273707
250 3250 291191
250 3250 295635
250 3250 289987
250 3250 275419
250 3250 252546
250 3250 251938
250 3250 289171
250 3250 347914
250 3250 285330
250 3500 306844
250 3500 284941
250 3500 301996
250 3500 322057
250 3500 288762
250 3500 304686
250 3500 302408
250 3500 399006
250 3500 266198
250 3500 329433
250 3500 266538
250 3500 300092
250 3500 305146
250 3500 288408
250 3500 307053
250 3500 301654
250 3500 274402
250 3500 266615
250 3500 277112
250 3500 290580
250 3500 305702
250 3500 288757
250 3500 294342
250 3500 367961
250 3500 310991
250 3500 311506
250 3500 302668
250 3500 300470
250 3500 267149
250 3500 309236
250 3500 92831
250 3500 305449
250 3500 288670
250 3500 327754
250 3500 300282
250 3500 267165
250 3500 266398
250 3500 295976
250 3500 301865
250 3500 377816
250 3500 266648
250 3500 281085
250 3500 305874
250 3500 288924
250 3500 266329
250 3500 301718
250 3500 299922
250 3500 1131698
250 3500 266170
250 3500 450149
250 3500 304544
250 3500 305081
250 3500 294613
250 3500 319636
250 3500 303032
250 3500 300399
250 3500 292889
250 3500 267075
250 3500 301826
250 3500 384982
250 3500 305045
250 3500 289216
250 3500 291541
250 3500 380284
250 3500 307934
250 3500 289629
250 3500 308351
250 3500 290724
250 3500 318686
250 3500 413200
250 3500 293723
250 3500 145827
250 3500 310309
250 3500 289637
250 3500 289050
250 3500 309180
250 3500 289401
250 3500 252396
250 3500 378615
250 3500 309304
250 3500 290097
250 3500 307133
250 3500 289219
250 3500 288937
250 3500 388660
250 3500 309404
250 3500 303044
250 3500 268202
250 3500 347652
250 3500 312646
250 3500 289721
250 3500 310408
250 3500 289338
250 3500 376721
250 3500 307542
250 3500 289086
250 3500 308916
250 3500 289248
250 3500 325772
250 3500 329117
250 3750 325422
250 3750 314502
250 3750 254841
250 3750 317957
250 3750 281616
250 3750 319112
250 3750 281130
250 3750 324732
250 3750 425212
250 3750 172798
250 3750 322735
250 3750 335651
250 3750 420545
250 3750 339388
250 3750 281578
250 3750 328143
250 3750 395005
250 3750 346401
250 3750 311224
250 3750 331176
250 3750 280180
250 3750 339768
250 3750 313277
250 3750 379554
250 3750 316972
250 3750 281059
250 3750 316037
250 3750 243171
250 3750 304502
250 3750 332141
250 3750 281815
250 3750 316574
250 3750 169698
250 3750 303118
250 3750 318263
250 3750 297835
250 3750 282733
250 3750 328240
250 3750 564682
250 3750 318836
250 3750 281268
250 3750 290551
250 3750 304393
250 3750 280171
250 3750 143545
250 3750 417551
250 3750 322745
250 3750 323069
250 3750 281832
250 3750 315961
250 3750 183970
250 3750 280761
250 3750 319638
250 3750 349277
250 3750 319439
250 3750 322612
250 3750 327978
250 3750 766688
250 3750 281215
250 3750 316738
250 3750 281051
250 3750 280787
250 3750 984911
250 3750 304913
250 3750 305181
250 3750 316977
250 3750 319049
250 3750 316464
250 3750 318060
250 3750 317609
250 3750 280835
250 3750 315716
250 3750 338429
250 3750 486039
250 3750 322583
250 3750 344593
250 3750 323419
250 3750 317703
250 3750 281098
250 3750 339916
250 3750 304352
250 3750 405623
250 3750 361496
250 3750 323313
250 3750 317950
250 3750 281524
250 3750 297344
250 3750 326943
250 3750 304818
250 3750 389561
250 3750 281257
250 3750 280263
250 3750 318732
250 3750 112066
250 3750 326609
250 3750 317747
250 3750 400950
250 3750 280541
250 3750 409651
250 3750 281524
250 4000 331528
250 4000 297145
250 4000 338384
250 4000 338519
250 4000 331728
250 4000 332501
250 4000 330539
250 4000 331221
250 4000 333060
250 4000 294374
250 4000 331050
250 4000 318098
250 4000 339681
250 4000 331850
250 4000 295009
250 4000 365110
250 4000 338266
250 4000 319987
250 4000 322101
250 4000 337248
250 4000 338797
250 4000 276262
250 4000 280133
250 4000 318984
250 4000 336335
250 4000 335828
250 4000 335838
250 4000 393139
250 4000 344935
250 4000 308440
250 4000 363088
250 4000 307739
250 4000 318133
250 4000 336981
250 4000 312314
250 4000 338590
250 4000 296775
250 4000 344451
250 4000 482249
250 4000 294681
250 4000 331395
250 4000 294293
250 4000 411569
250 4000 341501
250 4000 349378
250 4000 295788
250 4000 407127
250 4000 340640
250 4000 364572
250 4000 296178
250 4000 330337
250 4000 327548
250 4000 337351
250 4000 354105
250 4000 341878
250 4000 337054
250 4000 341931
250 4000 343974
250 4000 342774
250 4000 409098
250 4000 396414
250 4000 320159
250 4000 455284
250 4000 103884
250 4000 366533
250 4000 337317
250 4000 103882
250 4000 316970
250 4000 327140
250 4000 338474
250 4000 331439
250 4000 350356
250 4000 338750
250 4000 342421
250 4000 117534
250 4000 334131
250 4000 360730
250 4000 339380
250 4000 58317
250 4000 317412
250 4000 319863
250 4000 338867
250 4000 294199
250 4000 334146
250 4000 97116
250 4000 296635
250 4000 329671
250 4000 296203
250 4000 321681
250 4000 423115
250 4000 343395
250 4000 319986
250 4000 331958
250 4000 295382
250 4000 334266
250 4000 306899
250 4000 322459
250 4000 462108
250 4000 495160
250 4000 335200
250 4250 310322
250 4250 350911
250 4250 350035
250 4250 333872
250 4250 43672
250 4250 355090
250 4250 306453
250 4250 356011
250 4250 336303
250 4250 337637
250 4250 353680
250 4250 353277
250 4250 351368
250 4250 355060
250 4250 284981
250 4250 364160
250 4250 325926
250 4250 354627
250 4250 376859
250 4250 361609
250 4250 353792
250 4250 350930
250 4250 354424
250 4250 353831
250 4250 352210
250 4250 352880
250 4250 353518
250 4250 335380
250 4250 336720
250 4250 351753
250 4250 432282
250 4250 352121
250 4250 335439
250 4250 357290
250 4250 420085
250 4250 351430
250 4250 346952
250 4250 345588
250 4250 365011
250 4250 345922
250 4250 356562
250 4250 334803
250 4250 282204
250 4250 345087
250 4250 346546
250 4250 309097
250 4250 374451
250 4250 354589
250 4250 351405
250 4250 352437
250 4250 178295
250 4250 309323
250 4250 345652
250 4250 376694
250 4250 352162
250 4250 354710
250 4250 420046
250 4250 344793
250 4250 308339
250 4250 353988
250 4250 342540
250 4250 344559
250 4250 308525
250 4250 440321
250 4250 209787
250 4250 309668
250 4250 344685
250 4250 345807
250 4250 308989
250 4250 92280
250 4250 344754
250 4250 262599
250 4250 335152
250 4250 328005
250 4250 344678
250 4250 343158
250 4250 280793
250 4250 309352
250 4250 345914
250 4250 353961
250 4250 336158
250 4250 353033
250 4250 214535
250 4250 344441
250 4250 309461
250 4250 348399
250 4250 350303
250 4250 343861
250 4250 336876
250 4250 351495
250 4250 347102
250 4250 343007
250 4250 1192216
